brand,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
Hyundai,2007,100000,1,1,1,2,17.8,1086.0,63.0,5.0,11.461632170582678
Tata,2013,70000,0,1,1,1,25.0,1396.0,69.0,5.0,12.644327576461329
Skoda,2019,10000,1,1,0,1,14.84,1598.0,103.2,5.0,13.635187003832993
Hyundai,2012,80000,1,1,1,1,17.92,1086.0,62.1,5.0,12.765688433465597
Maruti,2019,25000,1,1,1,1,23.95,998.0,67.05,5.0,12.793859310432293
Renault,2017,96000,0,1,1,1,19.87,1461.0,83.8,5.0,13.262125319779487
Hyundai,2017,29029,1,0,1,1,19.1,1197.0,82.0,5.0,13.17115354157376
Toyota,2005,240000,0,1,1,3,12.8,2494.0,102.0,8.0,12.429216196844383
Tata,2017,53000,0,1,1,1,17.6,2179.0,147.94,7.0,13.795307850646754
Hyundai,2014,50074,0,1,1,1,24.0,1120.0,70.0,5.0,12.89921982609012
Honda,2018,30000,0,1,1,1,25.5,1498.0,98.6,5.0,13.633988681340885
Tata,2016,40000,1,1,1,1,23.84,1199.0,84.0,5.0,12.896716695872
Maruti,2010,80000,1,1,1,1,20.92,998.0,67.1,5.0,11.918390573078392
Toyota,2011,300000,0,1,1,3,12.8,2494.0,102.0,7.0,13.62918097977278
Toyota,2016,90000,0,1,1,1,12.99,2494.0,100.6,8.0,13.997832114758229
Maruti,2013,58343,1,2,1,1,21.79,998.0,67.05,5.0,12.323855681186558
Maruti,2018,30000,1,1,1,1,16.8,796.0,34.2,8.0,12.468436909997665
Toyota,2013,99000,0,0,1,1,12.99,2494.0,100.0,7.0,13.458835614025542
Honda,2016,86000,0,1,1,3,26.0,1498.0,98.6,5.0,13.527828485512494
Hyundai,2017,49000,0,0,1,1,25.4,1186.0,73.97,5.0,13.217673557208654
Ford,2016,85000,0,0,1,1,24.4,1499.0,98.96,5.0,13.38472764187182
Maruti,2018,25000,1,1,1,1,20.73,1373.0,91.1,5.0,13.546323068148657
Maruti,2017,28000,0,0,1,1,27.39,1248.0,74.0,5.0,13.530491602931978
Maruti,2016,54000,0,1,1,2,24.52,1248.0,88.5,7.0,13.493926933836812
Volkswagen,2014,110000,0,1,1,2,20.14,1498.0,88.8,5.0,12.89921982609012
Mahindra,2007,110000,0,1,1,4,12.7,2609.0,116.6,8.0,12.834681304952548
Ford,2017,49957,0,0,1,1,25.83,1498.0,99.0,5.0,13.458835614025542
Hyundai,2016,70000,1,1,1,4,18.9,1197.0,82.0,5.0,12.706847933442663
Ford,2017,60000,0,1,1,1,22.77,1498.0,98.59,5.0,13.710150042306449
Toyota,2011,168000,0,1,1,2,12.8,2494.0,102.0,8.0,13.217673557208654
Maruti,2017,50000,0,1,1,1,24.52,1248.0,88.5,7.0,13.527828485512494
Chevrolet,2012,120000,0,1,1,1,25.44,936.0,57.6,5.0,12.100712129872347
Mahindra,2016,100000,0,1,1,1,16.0,2179.0,140.0,7.0,13.815510557964274
Maruti,2006,198000,1,1,1,2,18.9,998.0,67.1,5.0,11.082142548877775
Nissan,2011,45000,0,1,1,1,23.08,1461.0,63.1,5.0,12.524526376648708
Tata,2017,60000,0,1,1,1,14.1,2179.0,147.94,7.0,13.592367006650065
Maruti,2017,80000,1,1,1,1,20.73,1373.0,91.1,5.0,13.604789526648622
Hyundai,2013,70000,0,1,1,3,21.9,1396.0,88.76,5.0,12.691580461311874
Tata,2018,35000,1,1,1,1,17.0,1198.0,108.5,5.0,13.458835614025542
Volvo,2019,20000,0,1,0,1,18.0,1969.0,190.0,5.0,15.150511624696614
Maruti,2014,72000,1,1,1,1,19.1,1197.0,85.8,5.0,13.081541382884074
Mahindra,2018,50000,0,1,1,1,23.5,909.0,45.0,8.0,12.89921982609012
Maruti,2002,100000,1,1,1,4,17.3,993.0,60.0,5.0,11.002099841204238
Hyundai,2012,72000,0,1,1,2,22.32,1582.0,126.32,5.0,13.017002861746503
Mahindra,2017,70000,0,1,1,1,15.96,2523.0,62.1,7.0,13.473020249017498
Maruti,2018,17000,0,0,1,1,24.3,1248.0,88.5,5.0,13.635187003832993
Maruti,2013,40000,1,1,1,1,18.6,1197.0,85.8,5.0,12.89921982609012
Ford,2018,30000,0,1,1,1,25.83,1498.0,99.0,5.0,13.583578500616985
Maruti,1999,60000,1,1,1,4,17.3,993.0,60.0,5.0,10.819778284410283
BMW,2019,8500,0,0,0,1,16.78,1995.0,190.0,5.0,15.520258650202699
Toyota,2011,100000,0,1,1,2,23.59,1364.0,67.1,5.0,12.765688433465597
Maruti,1999,100000,1,1,1,1,16.1,796.0,37.0,4.0,10.858998997563564
Maruti,2015,36600,1,1,1,1,20.4,1197.0,81.8,5.0,13.151922179645874
Jaguar,2017,9000,0,0,0,1,13.6,1999.0,177.0,5.0,14.812828128480803
Volkswagen,2019,20000,1,1,1,1,19.44,999.0,75.0,5.0,13.122363377404328
Mahindra,2019,25000,0,1,0,2,15.1,2179.0,152.87,7.0,14.316285845876763
Toyota,2008,219000,0,1,1,2,12.8,2494.0,102.0,8.0,13.122363377404328
Tata,2017,20000,1,1,1,1,23.84,1199.0,84.0,5.0,13.071070083016778
Hyundai,2010,135000,0,1,1,2,23.0,1396.0,90.0,5.0,12.676076274775909
Ford,2018,44772,0,0,1,2,23.0,1498.0,98.96,5.0,13.710150042306449
Skoda,2016,11000,1,0,0,1,14.3,1598.0,103.5,5.0,13.37700559577791
Maruti,2012,108000,0,1,1,1,19.3,1248.0,73.9,5.0,12.936033799212835
Hyundai,2011,110000,1,1,1,3,20.36,1197.0,78.9,5.0,12.154779351142624
Honda,2017,120000,1,1,1,1,15.4,1497.0,117.3,7.0,13.296316684527767
Hyundai,2019,19000,1,1,1,1,18.6,1197.0,81.86,5.0,13.458835614025542
Volkswagen,2017,20000,1,1,1,1,17.0,1198.0,73.75,5.0,13.217673557208654
Mahindra,2013,18000,0,1,1,1,15.1,2179.0,140.0,7.0,13.710150042306449
Audi,2012,70000,0,1,0,1,12.07,2967.0,241.4,7.0,14.430696197054507
Tata,2009,150000,0,1,1,4,11.57,2179.0,138.1,7.0,11.918390573078392
Mercedes-Benz,2018,18000,1,0,0,1,15.04,1991.0,183.0,5.0,14.75160391713461
Maruti,2014,80000,0,1,1,2,25.2,1248.0,74.0,5.0,12.971540487669746
Maruti,2010,20000,1,1,1,1,19.7,796.0,46.3,5.0,12.013700752882718
Maruti,2010,180000,0,1,1,1,19.3,1248.0,73.9,5.0,12.66032791780777
Mahindra,2016,65100,0,1,1,2,18.49,1493.0,100.0,7.0,13.500799813124575
Honda,2015,30000,1,1,1,1,17.4,1497.0,117.3,5.0,13.458835614025542
Mahindra,2011,70000,0,1,1,2,10.5,2609.0,120.0,7.0,12.996800154428984
Datsun,2015,60000,1,1,1,1,20.62,1198.0,67.0,7.0,12.765688433465597
Maruti,2017,60000,0,1,1,1,28.09,1248.0,88.5,5.0,13.527828485512494
Toyota,2017,98000,0,0,1,1,13.68,2393.0,147.51,7.0,14.375126345899696
Tata,2015,60000,1,1,1,1,23.9,624.0,37.48,4.0,11.289781913656018
Ford,2019,30000,0,1,1,1,23.0,1498.0,98.96,5.0,13.716794585025117
Datsun,2016,50000,1,1,1,1,19.44,1198.0,67.0,7.0,12.765688433465597
Honda,2016,56494,1,2,1,1,18.2,1199.0,88.7,5.0,13.217673557208654
Toyota,2017,25538,1,2,1,1,16.78,1496.0,88.73,5.0,13.345506928718539
Honda,2014,33033,1,0,1,1,19.4,1198.0,86.8,5.0,12.721885810807203
Ford,2017,50000,1,1,1,1,18.12,1196.0,86.8,5.0,13.337474757021274
Maruti,2015,20000,1,1,1,1,23.95,998.0,67.05,5.0,12.611537753638338
Tata,2017,90000,0,1,1,1,22.95,1248.0,74.0,5.0,13.102160670086809
Toyota,2013,79328,0,2,1,2,12.99,2494.0,100.6,7.0,13.527828485512494
BMW,2013,140000,0,1,0,2,18.88,1995.0,184.0,5.0,14.077874822431765
Maruti,2009,70000,1,1,1,2,19.7,796.0,46.3,5.0,11.918390573078392
Tata,2012,90000,1,1,1,1,25.4,624.0,37.48,4.0,11.002099841204238
Jaguar,2017,9000,0,0,0,1,13.6,1999.0,177.0,5.0,14.780591454007862
Volkswagen,2010,80000,0,1,1,4,22.07,1199.0,73.9,5.0,12.429216196844383
Jeep,2017,69123,0,0,1,1,17.1,1956.0,170.0,5.0,14.316285845876763
Maruti,2014,120000,0,1,1,2,23.4,1248.0,74.0,5.0,12.948009990259552
Mahindra,2009,110000,0,1,0,2,11.79,2179.0,120.0,8.0,12.80765263256463
Mahindra,2017,59000,1,1,1,1,18.15,1198.0,82.0,5.0,13.180632285528304
Maruti,2017,90000,0,1,1,1,24.3,1248.0,88.5,5.0,13.458835614025542
Tata,2013,120000,0,1,1,1,19.4,1405.0,70.0,5.0,12.206072645530174
Honda,2013,65285,0,0,1,1,24.7,1498.0,98.63,5.0,12.765688433465597
Tata,2018,30000,1,1,1,1,20.3,1199.0,84.0,5.0,13.190022025878143
Maruti,2013,120000,0,1,1,3,20.77,1248.0,88.76,7.0,13.217673557208654
Maruti,2016,20000,1,1,1,2,20.51,998.0,67.04,5.0,12.89921982609012
Hyundai,2014,80000,1,1,1,1,21.1,814.0,55.2,5.0,12.429216196844383
Maruti,2020,30000,1,1,1,1,22.05,796.0,47.3,5.0,12.43320423404224
Mahindra,2007,187000,0,1,1,2,19.2,1461.0,65.0,5.0,12.100712129872347
Maruti,2018,25000,0,1,1,1,25.1,1248.0,88.5,5.0,13.764217263576723
Volkswagen,2011,120000,0,1,1,2,19.33,1968.0,138.1,5.0,12.959844447906553
Maruti,2010,95000,1,1,1,3,19.7,796.0,46.3,5.0,11.813030057420567
Hyundai,2012,120000,0,1,1,2,23.0,1396.0,90.0,5.0,12.611537753638338
Toyota,2017,25538,1,2,1,1,16.78,1496.0,88.73,5.0,13.345506928718539
Maruti,2019,11500,1,1,1,1,21.21,1197.0,81.8,5.0,13.217673557208654
Maruti,2015,50000,1,1,1,2,20.4,1197.0,83.11,5.0,12.983099011217604
Honda,2014,80000,0,1,1,2,25.1,1498.0,98.6,5.0,13.527828485512494
Tata,2008,100000,1,1,1,1,15.2,1193.0,65.0,5.0,12.429216196844383
Tata,2019,10000,1,1,1,1,24.0,1199.0,83.81,5.0,13.217673557208654
Maruti,2011,110000,1,1,1,2,15.37,1196.0,73.0,7.0,12.100712129872347
Maruti,2010,80000,1,1,1,2,20.92,998.0,67.1,5.0,12.388394202324129
Maruti,2016,23700,1,1,1,1,20.4,1197.0,81.8,5.0,13.060487973686241
Mahindra,2016,50000,0,1,1,1,25.32,1198.0,77.0,6.0,12.89921982609012
Maruti,2014,40000,1,1,1,1,19.1,1197.0,85.8,5.0,13.071070083016778
Maruti,2016,15000,1,1,1,1,20.4,1197.0,81.8,5.0,13.122363377404328
Maruti,2011,65000,1,1,0,3,12.6,1586.0,103.3,5.0,12.468436909997665
BMW,2017,44000,0,0,0,1,22.69,1995.0,190.0,5.0,14.77102200299171
Tata,2011,200000,0,1,1,2,17.0,1405.0,71.0,5.0,11.84939770159144
Maruti,2011,70000,1,1,1,1,20.92,998.0,67.1,5.0,12.100712129872347
Mahindra,2016,72000,0,1,1,1,15.96,2523.0,63.0,9.0,13.235692062711331
Honda,2018,28900,1,0,1,1,17.8,1497.0,117.3,5.0,13.737549016494562
Audi,2013,110000,0,1,0,1,17.11,1968.0,174.33,5.0,13.997832114758229
Mahindra,2007,120000,0,1,1,3,13.6,2523.0,63.0,7.0,12.611537753638338
Hyundai,2009,77000,1,1,1,1,17.92,1086.0,62.1,5.0,11.918390573078392
Hyundai,2018,13887,1,1,1,1,17.0,1591.0,121.3,5.0,13.764217263576723
Maruti,2013,120000,0,1,1,2,22.9,1248.0,74.0,5.0,13.017002861746503
Maruti,2018,30000,0,1,1,1,28.4,1248.0,74.02,5.0,13.592367006650065
Maruti,2018,35000,0,1,1,1,27.39,1248.0,74.0,5.0,13.527828485512494
Hyundai,2015,36000,1,1,1,1,17.19,1197.0,81.86,5.0,13.122363377404328
Hyundai,2019,18000,1,1,1,1,18.6,1197.0,81.86,5.0,13.444446876573442
Mahindra,2016,150000,0,1,1,1,15.96,2523.0,63.0,9.0,13.217673557208654
Ford,2015,70000,0,1,1,1,20.0,1399.0,68.05,5.0,12.584509081250419
BMW,2013,140000,0,1,0,2,18.88,1995.0,184.0,5.0,14.077874822431765
Tata,2012,110000,0,1,1,2,21.12,1248.0,88.8,5.0,12.611537753638338
Chevrolet,2016,60000,0,1,1,2,22.1,1248.0,74.0,5.0,12.429216196844383
Hyundai,2018,25000,1,1,0,1,17.4,1197.0,81.86,5.0,13.592367006650065
Hyundai,2014,106000,0,1,1,1,22.32,1582.0,126.32,5.0,13.262125319779487
Renault,2012,120000,0,1,1,3,19.01,1461.0,108.45,5.0,12.89921982609012
Maruti,2017,13500,1,1,1,1,15.37,1196.0,73.0,5.0,12.923909999653127
Maruti,2006,120000,1,1,1,3,19.7,796.0,46.3,5.0,11.608235644774552
Chevrolet,2011,90000,1,1,1,1,18.6,1199.0,79.4,5.0,11.695247021764184
BMW,2019,10000,0,0,0,1,18.12,1995.0,190.0,5.0,15.464169183551656
Honda,2018,60000,0,1,1,1,25.6,1498.0,97.9,5.0,13.846039762999096
Ford,2011,80000,0,1,1,1,20.0,1399.0,68.0,5.0,12.611537753638338
Hyundai,2020,65000,1,1,1,2,20.14,1197.0,81.86,5.0,12.793859310432293
Hyundai,2017,15000,1,1,1,1,17.19,1197.0,81.86,5.0,13.304684934198283
Renault,2016,120000,0,1,1,1,19.87,1461.0,83.8,5.0,13.37700559577791
Tata,2016,22000,1,1,0,1,21.9,624.0,37.48,4.0,12.301382825334498
Hyundai,2016,120000,0,1,1,2,24.4,1120.0,71.0,5.0,12.765688433465597
Honda,2010,110000,1,1,1,3,17.0,1497.0,118.0,5.0,12.765688433465597
Volkswagen,2011,110000,0,1,1,2,20.54,1598.0,103.6,5.0,12.765688433465597
Jeep,2017,30000,0,1,1,1,17.1,1956.0,170.0,5.0,14.09692301740246
Tata,2013,50000,0,1,1,1,21.02,1248.0,88.8,5.0,12.429216196844383
Hyundai,2009,110000,1,1,1,1,20.36,1197.0,78.9,5.0,11.863582336583399
Toyota,2020,20102,0,0,1,1,13.68,2393.0,147.51,8.0,14.26019637922572
Chevrolet,2011,250000,0,1,1,2,14.8,2499.0,80.0,7.0,13.38472764187182
Maruti,2015,59292,0,0,1,1,28.4,1248.0,74.0,5.0,13.112313041550827
Maruti,2010,80000,0,1,1,1,17.8,1248.0,75.0,5.0,12.560244459250788
Hyundai,2010,80000,1,1,1,2,0.0,1086.0,62.1,5.0,11.608235644774552
Maruti,2010,90000,1,1,1,2,18.9,1061.0,67.0,5.0,12.043553716032399
Maruti,2010,80000,1,1,1,3,17.5,1298.0,85.8,5.0,12.35017298950393
Hyundai,2013,80000,0,1,1,2,22.32,1582.0,126.32,5.0,13.270783382522602
Maruti,2004,113000,1,1,1,2,19.7,796.0,46.3,5.0,11.002099841204238
Maruti,2016,40000,1,1,1,1,23.95,998.0,67.05,5.0,12.628067055589549
Maruti,2015,120000,0,1,1,1,25.2,1248.0,74.0,5.0,13.180632285528304
Tata,2018,20000,1,1,1,1,23.84,1199.0,84.0,5.0,12.89921982609012
Toyota,2018,5229,1,2,1,1,17.1,1496.0,105.5,5.0,13.815510557964274
Honda,2015,48228,1,0,1,1,18.7,1199.0,88.7,5.0,13.41652441595382
Maruti,2017,53000,0,1,1,1,24.3,1248.0,88.5,5.0,13.474427708785377
Mahindra,2016,120000,0,1,0,1,16.0,2179.0,140.0,7.0,13.66700938955235
Chevrolet,2013,68000,0,1,1,2,25.44,936.0,57.6,5.0,12.072541252905651
Hyundai,2016,60000,0,1,1,1,23.9,1582.0,126.2,5.0,13.597353304379235
Mahindra,2017,43526,0,0,1,1,16.0,2179.0,140.0,7.0,13.955272500339433
Tata,2005,50000,0,1,1,2,19.383089105743082,1248.0,82.85,5.0,11.461632170582678
Hyundai,2009,110000,1,1,1,1,20.36,1197.0,78.9,5.0,11.863582336583399
Maruti,2010,132000,1,1,1,2,19.383089105743082,1248.0,82.85,5.0,11.813030057420567
Hyundai,2013,60000,1,1,1,1,21.1,814.0,55.2,5.0,12.100712129872347
BMW,2019,7500,0,0,0,1,16.78,1995.0,190.0,5.0,15.501909511534503
Maruti,2006,60000,1,1,0,1,18.9,998.0,67.1,5.0,11.225243392518447
Maruti,2014,120000,0,1,1,2,23.4,1248.0,74.0,5.0,13.049792684569493
Renault,2018,10000,1,1,1,1,25.17,799.0,53.3,5.0,12.736700896592344
Hyundai,2002,120000,1,1,1,4,13.2,1495.0,94.0,5.0,10.915088464214607
Hyundai,2016,63000,0,1,1,3,24.0,1120.0,70.0,5.0,12.706847933442663
Hyundai,2017,5000,1,1,1,1,18.9,1197.0,81.86,5.0,13.304684934198283
Renault,2017,50000,0,1,1,1,20.37,1461.0,108.45,5.0,13.710150042306449
Maruti,2017,35000,1,1,1,1,24.7,796.0,47.3,5.0,12.594730635321957
Hyundai,2017,20000,1,1,1,1,18.9,1197.0,82.0,5.0,13.122363377404328
Mahindra,2015,70000,0,1,1,1,15.4,1997.0,120.0,7.0,13.592367006650065
Chevrolet,2012,80000,1,1,1,1,16.2,995.0,62.1,5.0,12.043553716032399
Hyundai,2017,56290,0,0,1,1,24.0,1186.0,73.97,5.0,13.017002861746503
Hyundai,2008,85000,0,1,1,2,16.8,1493.0,110.0,5.0,12.301382825334498
Maruti,2017,70000,1,1,1,1,20.85,1197.0,83.14,5.0,13.17115354157376
Maruti,2011,100000,1,1,1,2,21.1,1197.0,85.8,5.0,12.206072645530174
Toyota,2013,79328,0,2,1,2,12.99,2494.0,100.6,7.0,13.527828485512494
BMW,2016,12000,0,0,0,1,18.12,1995.0,190.0,5.0,14.880221294956703
Hyundai,2011,153000,0,1,1,1,22.32,1582.0,126.32,5.0,12.873902018105829
Hyundai,2015,60000,0,1,1,4,24.0,1120.0,70.0,5.0,12.644327576461329
Hyundai,2015,60000,1,1,1,1,18.6,1197.0,81.83,5.0,13.017002861746503
Tata,2010,120000,0,1,1,1,17.0,1405.0,71.0,5.0,12.100712129872347
Toyota,2014,150000,0,1,1,1,13.0,2982.0,168.5,7.0,14.137594057133388
Mahindra,2015,120000,0,1,1,3,15.4,1997.0,120.0,7.0,13.764217263576723
Hyundai,2010,60000,1,1,1,1,20.36,1197.0,78.9,5.0,12.468436909997665
Mahindra,2015,70000,0,1,0,1,16.0,2179.0,140.0,7.0,13.85952648644279
Hyundai,2016,154000,0,1,1,1,19.67,1582.0,126.2,5.0,13.955272500339433
Mahindra,2015,60000,0,1,1,1,15.96,2523.0,62.1,7.0,13.151922179645874
Maruti,2019,15000,1,1,1,1,23.95,998.0,67.1,5.0,12.810388612383504
Maruti,2014,40000,1,1,1,2,20.92,998.0,67.1,5.0,12.449014902564246
Hyundai,2018,30000,0,1,0,1,22.0,1582.0,126.2,5.0,13.815510557964274
Maruti,2011,185000,0,1,1,3,21.1,1248.0,73.9,5.0,12.128111104060462
Maruti,2015,40000,1,1,1,1,22.74,796.0,47.3,5.0,12.506177237980511
Hyundai,2014,50000,1,1,1,2,18.9,1197.0,82.0,5.0,12.84792653170257
Tata,2014,100000,0,1,1,1,19.1,1405.0,70.0,5.0,12.542544882151386
Renault,2016,25000,1,1,1,1,25.17,799.0,53.3,5.0,12.611537753638338
Honda,2014,40000,0,1,1,2,24.2,1498.0,98.6,7.0,13.304684934198283
Renault,2019,35000,1,1,1,1,23.01,999.0,67.0,5.0,12.611537753638338
Hyundai,2018,10000,1,1,0,1,20.3,1086.0,68.0,5.0,13.244581010128577
Maruti,2014,35000,1,1,1,1,20.51,998.0,67.04,5.0,12.84792653170257
Hyundai,2017,48698,0,0,1,1,19.67,1582.0,126.2,5.0,13.790192749979985
Renault,2015,210000,1,1,1,2,25.17,799.0,53.3,5.0,12.254862809699606
Renault,2015,125000,0,1,1,1,21.04,1461.0,83.8,8.0,13.304684934198283
Mahindra,2016,70000,0,1,1,1,15.96,2523.0,63.0,9.0,13.304684934198283
Toyota,2016,99000,0,0,1,1,12.99,2494.0,100.6,7.0,13.764217263576723
Maruti,2018,50000,1,1,1,1,23.1,998.0,67.04,5.0,12.86099861326992
Mahindra,2008,120000,0,1,1,4,12.7,2609.0,120.0,8.0,12.80765263256463
Tata,2012,46000,0,1,1,1,19.4,1405.0,70.0,5.0,12.468436909997665
Hyundai,2013,120000,1,1,1,1,18.5,1197.0,82.85,5.0,12.821258284620408
Mahindra,2015,110000,0,1,1,1,14.95,2489.0,93.7,7.0,12.89921982609012
Honda,2013,90000,0,1,1,3,25.8,1498.0,98.6,5.0,12.429216196844383
Hyundai,2012,100000,0,1,1,1,21.27,1396.0,88.76,5.0,12.89921982609012
Toyota,2004,218000,0,1,1,2,19.383089105743082,1248.0,82.85,5.0,12.2783933071098
Honda,2019,5000,1,1,0,1,18.0,1497.0,117.6,5.0,14.020082723693049
Chevrolet,2014,50000,0,1,1,1,13.58,2499.0,72.4,9.0,13.122363377404328
Renault,2014,120000,0,1,1,1,20.45,1461.0,83.8,5.0,13.16158409055761
Chevrolet,2008,100000,1,1,1,3,18.0,995.0,62.0,5.0,11.082142548877775
Renault,2016,50000,0,1,1,1,19.87,1461.0,83.8,5.0,13.190022025878143
Tata,2011,40000,1,1,1,1,26.0,624.0,35.0,4.0,11.156250521031495
Honda,2006,120000,1,1,1,2,16.9,1497.0,100.0,5.0,11.918390573078392
Honda,2016,85000,0,1,1,1,25.8,1498.0,98.6,5.0,13.017002861746503
Maruti,2013,58343,1,2,1,1,21.79,998.0,67.05,5.0,12.323855681186558
Honda,2006,120000,1,1,1,2,17.7,1497.0,78.0,5.0,12.100712129872347
Hyundai,2018,7000,1,0,1,1,20.3,1086.0,68.0,5.0,13.199324418540456
Honda,2019,7032,1,2,0,1,19.0,1199.0,88.76,5.0,13.565766324852886
Maruti,2009,70000,1,1,1,2,19.7,796.0,46.3,5.0,11.736069016284437
Maruti,2016,70000,1,1,1,1,23.95,998.0,67.05,5.0,12.604848765487542
Maruti,2011,118000,0,1,1,2,21.1,1248.0,73.9,5.0,12.765688433465597
Mahindra,2018,15000,0,1,1,2,16.55,2498.0,105.0,6.0,13.652991628466498
Maruti,2016,35000,1,1,1,1,16.8,796.0,34.2,8.0,12.301382825334498
Chevrolet,2014,30000,1,1,1,1,18.6,1199.0,76.8,5.0,12.388394202324129
Skoda,2015,120000,0,1,1,1,21.14,1498.0,103.52,5.0,13.321214236149494
Maruti,2013,105000,0,1,1,2,23.4,1248.0,74.0,5.0,12.948009990259552
Maruti,2010,80000,1,1,1,4,19.7,796.0,46.3,5.0,11.736069016284437
Maruti,2020,15000,1,1,1,1,23.26,1197.0,88.5,5.0,13.217673557208654
Maruti,2011,60000,1,1,1,1,19.7,796.0,46.3,5.0,12.100712129872347
Maruti,2013,148000,0,1,1,1,20.77,1248.0,88.8,7.0,13.142164043914272
Mahindra,2011,175000,0,1,1,3,15.96,2523.0,63.0,9.0,12.676076274775909
Maruti,2007,60000,1,1,1,2,18.2,1061.0,64.0,5.0,11.407564949312402
Maruti,2011,100000,0,1,1,2,21.1,1248.0,73.9,5.0,12.254862809699606
Maruti,2006,80000,1,1,1,3,18.9,998.0,67.1,5.0,11.77528972943772
Tata,2008,40000,0,1,1,1,16.8,1405.0,62.0,5.0,11.512925464970229
Volvo,2018,22000,0,0,0,1,18.0,1969.0,190.0,5.0,15.03928598958639
Hyundai,2017,20000,1,1,1,1,18.6,1197.0,81.83,5.0,13.37700559577791
Hyundai,2011,155000,0,1,1,1,23.0,1396.0,90.0,5.0,12.676076274775909
Maruti,2011,40000,1,1,1,2,20.92,998.0,67.1,5.0,12.345830240069793
Mahindra,2016,60000,0,1,1,1,18.49,1493.0,100.0,7.0,13.304684934198283
Hyundai,2019,5000,1,1,1,1,17.19,1197.0,81.86,5.0,13.592367006650065
Jeep,2017,17000,1,1,0,1,9.5,3604.0,280.0,5.0,15.226497531674536
Mahindra,2019,16500,1,0,1,1,17.0,1197.0,110.0,5.0,13.901688254205327
Toyota,2015,25000,0,1,1,1,23.59,1364.0,67.04,5.0,13.017002861746503
Mahindra,2018,10500,1,1,1,1,18.15,1198.0,82.0,6.0,13.217673557208654
Hyundai,2010,20000,1,1,1,1,19.81,1086.0,68.05,5.0,12.254862809699606
Hyundai,2015,74000,0,1,1,2,21.19,1396.0,88.73,5.0,13.270783382522602
Maruti,2010,100000,1,1,1,1,19.7,796.0,46.3,5.0,11.918390573078392
Maruti,2019,20000,1,1,0,1,21.4,1197.0,83.1,5.0,13.304684934198283
Hyundai,2013,120000,0,1,1,1,22.7,1582.0,126.24,5.0,13.458835614025542
Maruti,2011,90000,0,1,1,3,21.1,1248.0,73.9,5.0,12.429216196844383
Ford,2006,201000,0,1,1,1,17.8,1399.0,68.0,5.0,10.915088464214607
Maruti,2015,29000,1,1,1,1,23.95,998.0,67.05,5.0,12.66032791780777
Maruti,2017,120000,0,1,1,1,26.59,1248.0,74.0,5.0,13.253391639810733
Chevrolet,2010,80000,1,1,1,2,18.0,995.0,62.0,5.0,11.289781913656018
Hyundai,2017,15000,1,1,1,2,21.1,814.0,55.2,5.0,12.644327576461329
Renault,2017,30000,1,1,1,1,23.01,999.0,67.0,5.0,12.765688433465597
Honda,2017,24000,0,0,1,1,21.9,1498.0,98.6,7.0,13.764217263576723
Honda,2013,100000,0,1,1,1,25.8,1498.0,98.6,5.0,13.005829561148378
Honda,2017,127991,0,0,1,1,25.5,1498.0,98.6,5.0,13.422467969854667
Ford,2016,44000,1,1,1,1,18.16,1196.0,86.8,5.0,13.217673557208654
Mahindra,2015,100000,0,1,0,2,16.0,2179.0,140.0,7.0,13.710150042306449
Toyota,2015,126000,0,1,1,3,21.43,1364.0,87.2,5.0,13.579788224443204
Honda,2011,110000,1,1,1,3,16.8,1497.0,116.4,5.0,13.017002861746503
Maruti,2019,5000,1,1,1,1,15.37,1196.0,73.0,7.0,12.886641043883259
Maruti,2006,42500,1,1,1,1,19.7,796.0,46.3,5.0,11.512925464970229
Honda,2019,50000,0,1,1,2,21.9,1498.0,98.6,7.0,13.9108207377686
Hyundai,2017,25000,1,1,1,1,20.14,1197.0,81.86,5.0,13.122363377404328
Hyundai,2016,80000,0,1,1,1,21.19,1396.0,88.73,5.0,13.487006490992238
Maruti,2009,120000,0,1,1,2,21.1,1248.0,73.9,5.0,12.206072645530174
Maruti,2018,12000,1,1,1,1,20.4,1197.0,81.8,5.0,13.038979594549872
Jaguar,2017,45000,0,0,0,1,19.33,1999.0,177.0,5.0,14.978661367769956
Maruti,2018,69779,1,0,0,1,22.0,1197.0,81.8,5.0,13.304684934198283
Mahindra,2017,46000,0,1,1,1,15.4,2179.0,120.0,7.0,13.687677186454389
Volvo,2019,20000,0,1,0,1,18.0,1969.0,190.0,5.0,15.150511624696614
Maruti,2012,112048,1,1,1,2,17.5,1298.0,85.8,5.0,12.84792653170257
Maruti,2018,25000,1,1,1,2,20.51,998.0,67.04,5.0,12.873902018105829
Mahindra,2011,110000,0,1,1,2,15.1,2179.0,140.0,7.0,13.262125319779487
Hyundai,2010,106000,1,1,1,3,20.36,1197.0,78.9,5.0,11.918390573078392
Hyundai,2010,90000,0,1,1,2,23.0,1396.0,90.0,5.0,12.765688433465597
Mahindra,2015,41000,0,1,1,1,15.1,2179.0,140.0,7.0,13.758939148274262
Ford,2013,70000,0,1,1,2,19.68,1399.0,67.0,5.0,12.206072645530174
Maruti,2006,90000,1,1,1,2,17.3,1061.0,64.0,5.0,11.289781913656018
Maruti,2020,5000,1,1,0,1,20.89,1197.0,81.8,5.0,13.304684934198283
Maruti,2019,5621,1,2,0,1,22.0,1197.0,81.8,5.0,13.38472764187182
